epoch,lr,train_loss,val_loss,acc,f1_macro,f1_micro,f1_mean
49,5.824350601949144e-05,0.9026214067607221,0.765484762797849,0.885248836376656,0.30224115853491945,0.885248836376656,0.5937449974557877
50,5.05e-05,0.9222825272525358,0.8475614983122962,0.8498030791263874,0.2973095030978609,0.8498030791263874,0.5735562911121241
51,4.275649398050854e-05,0.8655651715213637,0.7777527703036982,0.8938417472252058,0.3167472528997845,0.8938417472252058,0.6052945000624952
52,3.52036587784401e-05,0.8975547618231191,0.7308868117286362,0.8990332975295381,0.3090241081834232,0.8990332975295381,0.6040287028564806
53,2.8027470262892413e-05,0.8488501489823669,0.762635005425263,0.8811313999283924,0.3152311483321995,0.8811313999283924,0.598181274130296
54,2.1404630011522586e-05,0.892995008387014,0.7710518011942671,0.870390261367705,0.3018331066446401,0.870390261367705,0.5861116840061725
55,1.5498214331265904e-05,0.895736616500395,0.7571478456397489,0.8737916219119226,0.3094831879982181,0.8737916219119226,0.5916374049550703
56,1.0453658778440117e-05,0.9099162422155994,0.7663438784960901,0.8712853562477623,0.30513335951832654,0.8712853562477623,0.5882093578830444
57,6.395177052675784e-06,0.8180387212810728,0.7407105947070083,0.885248836376656,0.31026231888310246,0.885248836376656,0.5977555776298792
58,3.4227024433899053e-06,0.8647116284740708,0.7475513551254832,0.8782670963122091,0.30933264302021724,0.8782670963122091,0.5937998696662132
59,1.6094271405406804e-06,0.8156661076704409,0.7319707882220797,0.8872180451127819,0.3122446464792349,0.8872180451127819,0.5997313457960084
60,0.0001,0.8221257197686874,0.7255907315017927,0.8866809881847476,0.31219880835966884,0.8866809881847476,0.5994398982722082
61,9.939057285945933e-05,0.8750959258827656,0.7082081192119378,0.9038668098818474,0.32004347836283925,0.9038668098818474,0.6119551441223433
62,9.757729755661012e-05,0.8442718276131173,0.7234341851750711,0.8863229502327247,0.31471340250448443,0.8863229502327247,0.6005181763686045
63,9.460482294732422e-05,0.8713198063301776,0.8423712249302412,0.8404940923737916,0.3035835832983707,0.8404940923737916,0.5720388378360811
64,9.054634122155993e-05,0.8945837096442512,0.8055720283402109,0.8338703902613677,0.2959518534041748,0.8338703902613677,0.5649111218327713
65,8.55017856687341e-05,0.8357669086728345,0.8071940998385724,0.8363766559255281,0.315683368379543,0.8363766559255281,0.5760300121525356
66,7.959536998847738e-05,0.8486499907286533,0.6765378042228581,0.8967060508413892,0.33353530047191154,0.8967060508413892,0.6151206756566504
67,7.297252973710757e-05,0.8427025482129371,0.6544757588785521,0.8798782670963122,0.30249660993935806,0.8798782670963122,0.5911874385178352
68,6.579634122155984e-05,0.8296489813815207,0.7057158009919734,0.8659147869674185,0.3151190201628194,0.8659147869674185,0.590516903565119
69,5.82435060194914e-05,0.8094944666758204,0.6668305787355551,0.882921589688507,0.32344810574208754,0.882921589688507,0.6031848477152972
70,5.05e-05,0.7853560681955183,0.6690027091906909,0.8789831722162549,0.3199234641762805,0.8789831722162549,0.5994533181962677
71,4.275649398050861e-05,0.7835109275418869,0.6216991044930391,0.893483709273183,0.3228442405141374,0.893483709273183,0.6081639748936603
72,3.52036587784401e-05,0.7834484701866959,0.6759765979810893,0.8759398496240601,0.3188876239355422,0.8759398496240601,0.5974137367798011
73,2.8027470262892457e-05,0.7434868215569981,0.6865395599055196,0.8671679197994987,0.3182940184877932,0.8671679197994987,0.592730969143646
74,2.1404630011522562e-05,0.7241730289489456,0.7228869128261379,0.851593268886502,0.3181865564168504,0.851593268886502,0.5848899126516762
75,1.5498214331265904e-05,0.7075835551399436,0.6835987166482576,0.8666308628714644,0.3134892213305968,0.8666308628714644,0.5900600421010306
76,1.0453658778440117e-05,0.7360287944412836,0.6813885142544542,0.8653777300393842,0.3169599361762612,0.8653777300393842,0.5911688331078228
77,6.395177052675822e-06,0.7155515641304657,0.6711541264448975,0.8696741854636592,0.31392863292238166,0.8696741854636592,0.5918014091930204
78,3.4227024433899053e-06,0.7359177389915696,0.6771942055485729,0.8668098818474759,0.3217263134624034,0.8668098818474759,0.5942680976549396
79,1.6094271405406914e-06,0.6975196530059475,0.6724775818953836,0.8675259577515216,0.3183562143891298,0.8675259577515216,0.5929410860703257
80,0.0001,0.7051474084566965,0.6925888596962226,0.8616183315431436,0.32012062340938086,0.8616183315431436,0.5908694774762622
